league,season,team,spi,win_forecast
Norway: Eliteserien,2021,Odd BK,28.42553,0.00825
Norway: Eliteserien,2021,Stabaek,26.56527,0.00585
Norway: Eliteserien,2021,Haugesund,25.3098,0.00445
Norway: Eliteserien,2021,Sarpsborg,22.05705,0.00295
Norway: Eliteserien,2021,Stromsgodset,23.13995,0.0025
Norway: Eliteserien,2021,SK Brann,22.87031,0.0015
Norway: Eliteserien,2021,Lillestrom,21.54137,0.0015
Norway: Eliteserien,2021,Sandefjord,18.94406,0.0008
Norway: Eliteserien,2021,Tromso,17.41964,0.0003
Norway: Eliteserien,2021,Mjondalen,16.33653,0.00045
Norway: Eliteserien,2020,Molde,53.65754,0.49955
Norway: Eliteserien,2020,Rosenborg,49.37347,0.3032
Norway: Eliteserien,2020,Bodo/Glimt,35.87021,0.0542
Norway: Eliteserien,2020,Viking FK,32.76251,0.03085
Norway: Eliteserien,2020,Haugesund,30.34841,0.024
Norway: Eliteserien,2020,Stabaek,29.0038,0.0179
Norway: Eliteserien,2020,Odd BK,29.15246,0.01805
Norway: Eliteserien,2020,Kristiansund BK,28.27352,0.0151
Norway: Eliteserien,2020,SK Brann,25.71769,0.00955
Norway: Eliteserien,2020,Valerenga,25.91471,0.0088
Norway: Eliteserien,2020,Stromsgodset,25.84722,0.00855
Norway: Eliteserien,2020,Sarpsborg,22.78863,0.00455
Norway: Eliteserien,2020,Aalesund,20.50528,0.00205
Norway: Eliteserien,2020,Mjondalen,20.46317,0.00175
Norway: Eliteserien,2020,IK Start,17.87608,0.00095
Norway: Eliteserien,2020,Sandefjord,17.14782,0.00095
Norway: Eliteserien,2019,Rosenborg,51.39332,0.34345
Norway: Eliteserien,2019,Molde,50.16382,0.33405
Norway: Eliteserien,2019,SK Brann,38.21621,0.0598
Norway: Eliteserien,2019,Sarpsborg,36.73766,0.0555
Norway: Eliteserien,2019,Stromsgodset,33.76203,0.04185
Norway: Eliteserien,2019,Haugesund,33.25468,0.02875
Norway: Eliteserien,2019,Odd BK,30.45407,0.02865
Norway: Eliteserien,2019,Valerenga,30.933,0.0266
Norway: Eliteserien,2019,Bodo/Glimt,29.03528,0.02315
Norway: Eliteserien,2019,Kristiansund BK,31.50678,0.0163
Norway: Eliteserien,2019,Tromso,26.93153,0.01305
Norway: Eliteserien,2019,Stabaek,27.40906,0.0123
Norway: Eliteserien,2019,Lillestrom,25.49327,0.0076
Norway: Eliteserien,2019,Viking FK,22.98116,0.0056
Norway: Eliteserien,2019,Ranheim,22.39057,0.00205
Norway: Eliteserien,2019,Mjondalen,20.02735,0.0013
Norway: Eliteserien,2018,Rosenborg,54.1783,0.4837
Norway: Eliteserien,2018,Molde,44.90089,0.1952
Norway: Eliteserien,2018,Sarpsborg,36.69249,0.07035
Norway: Eliteserien,2018,Stromsgodset,39.56559,0.07275
Norway: Eliteserien,2018,SK Brann,37.73931,0.06465
Norway: Eliteserien,2018,Valerenga,33.3383,0.02745
Norway: Eliteserien,2018,Haugesund,29.45076,0.0194
Norway: Eliteserien,2018,Stabaek,31.26186,0.01765
Norway: Eliteserien,2018,Kristiansund BK,30.73299,0.0171
Norway: Eliteserien,2018,Lillestrom,27.91493,0.00675
Norway: Eliteserien,2018,Bodo/Glimt,25.13887,0.0078
Norway: Eliteserien,2018,Tromso,27.83504,0.0065
Norway: Eliteserien,2018,Ranheim,23.82863,0.0054
Norway: Eliteserien,2018,Odd BK,24.97978,0.00405
Norway: Eliteserien,2018,Sandefjord,20.73426,0.0005
Norway: Eliteserien,2018,IK Start,18.65404,0.00075
Norway: Eliteserien,2017,Rosenborg,53.83248,0.79874
Norway: Eliteserien,2017,Molde,43.26274,0.0858
Norway: Eliteserien,2017,Sarpsborg,37.66679,0.07544
Norway: Eliteserien,2017,SK Brann,43.50141,0.03026
Norway: Eliteserien,2017,Haugesund,33.80802,0.00578
Norway: Eliteserien,2017,Valerenga,32.49545,0.00156
Norway: Eliteserien,2017,Aalesund,33.80304,0.00054
Norway: Eliteserien,2017,Odd BK,27.49313,0.001
Norway: Eliteserien,2017,Lillestrom,33.81511,0.00034
Norway: Eliteserien,2017,Stromsgodset,32.87577,0.00022
Norway: Eliteserien,2017,Sandefjord,27.25907,0.00012
Norway: Eliteserien,2017,Stabaek,24.96469,0.0002
Norway: Eliteserien,2017,Sogndal,24.24074,1e-05
Norway: Eliteserien,2017,Kristiansund BK,23.73188,1e-05
Norway: Eliteserien,2017,Viking FK,25.71391,1e-05
Norway: Eliteserien,2017,Tromso,19.71005,1e-05
Portugal: Primeira Liga,2022,FC Porto,79.70775,0.3919
Portugal: Primeira Liga,2022,Sporting CP,79.06853,0.35095
Portugal: Primeira Liga,2022,Benfica,74.68569,0.204
Portugal: Primeira Liga,2022,Braga,60.69811,0.0232
Portugal: Primeira Liga,2022,Guimaraes,55.0796,0.0086
Portugal: Primeira Liga,2022,Famalicao,51.93885,0.0047
Portugal: Primeira Liga,2022,Gil Vicente,51.1576,0.00495
Portugal: Primeira Liga,2022,Santa Clara,48.16215,0.0025
Portugal: Primeira Liga,2022,Boavista,46.27762,0.0013
Portugal: Primeira Liga,2022,Portimonense,45.17288,0.00105
Portugal: Primeira Liga,2022,Vizela,44.96658,0.0009
Portugal: Primeira Liga,2022,Rio Ave,44.75089,0.00115
Portugal: Primeira Liga,2022,Maritimo,44.82116,0.00135
Portugal: Primeira Liga,2022,Chaves,44.28281,0.0009
Portugal: Primeira Liga,2022,Estoril Praia,43.95016,0.0006
Portugal: Primeira Liga,2022,FC Arouca,43.73752,0.00065
Portugal: Primeira Liga,2022,Pacos Ferreira,43.22781,0.00065
Portugal: Primeira Liga,2022,Casa Pia,41.78297,0.00065
Portugal: Primeira Liga,2021,FC Porto,78.3236,0.37835
Portugal: Primeira Liga,2021,Benfica,77.03187,0.34275
Portugal: Primeira Liga,2021,Sporting CP,74.00348,0.20965
Portugal: Primeira Liga,2021,Braga,63.05837,0.0454
Portugal: Primeira Liga,2021,Santa Clara,52.1678,0.00365
Portugal: Primeira Liga,2021,Portimonense,48.84412,0.0037
Portugal: Primeira Liga,2021,Gil Vicente,49.28374,0.00265
Portugal: Primeira Liga,2021,Pacos Ferreira,48.89629,0.0042
Portugal: Primeira Liga,2021,Guimaraes,50.88689,0.0026
Portugal: Primeira Liga,2021,Famalicao,48.67831,0.00165
Portugal: Primeira Liga,2021,Estoril Praia,45.42044,0.0018
Portugal: Primeira Liga,2021,Moreirense,46.03016,0.001
Portugal: Primeira Liga,2021,Tondela,42.83075,0.00075
Portugal: Primeira Liga,2021,Belenenses,44.43444,0.00055
Portugal: Primeira Liga,2021,Boavista,44.45924,0.00045
Portugal: Primeira Liga,2021,FC Arouca,42.87167,0.0002
Portugal: Primeira Liga,2021,Maritimo,42.38675,0.00035
Portugal: Primeira Liga,2021,Vizela,40.7369,0.0003
Portugal: Primeira Liga,2020,Benfica,74.98582,0.43775
Portugal: Primeira Liga,2020,FC Porto,74.8748,0.40315
Portugal: Primeira Liga,2020,Braga,60.49842,0.052
Portugal: Primeira Liga,2020,Sporting CP,59.78607,0.04415
Portugal: Primeira Liga,2020,Guimaraes,55.28631,0.01985
Portugal: Primeira Liga,2020,Rio Ave,53.44787,0.01745
Portugal: Primeira Liga,2020,Santa Clara,46.45034,0.0039
Portugal: Primeira Liga,2020,Famalicao,45.32918,0.0028
Portugal: Primeira Liga,2020,Portimonense,45.41393,0.00325
Portugal: Primeira Liga,2020,Gil Vicente,44.28296,0.00215
Portugal: Primeira Liga,2020,Pacos Ferreira,43.80226,0.0028
Portugal: Primeira Liga,2020,Moreirense,43.02383,0.0023
Portugal: Primeira Liga,2020,Tondela,43.25042,0.00195
Portugal: Primeira Liga,2020,Maritimo,42.30599,0.00155
Portugal: Primeira Liga,2020,SC Farense,41.88854,0.00145
Portugal: Primeira Liga,2020,C.D. Nacional,41.83117,0.0015
Portugal: Primeira Liga,2020,Boavista,41.62389,0.00145
Portugal: Primeira Liga,2020,Belenenses,38.9772,0.00055
Portugal: Primeira Liga,2019,FC Porto,78.15161,0.45415
Portugal: Primeira Liga,2019,Benfica,76.80648,0.3883
Portugal: Primeira Liga,2019,Sporting CP,68.67456,0.1183
Portugal: Primeira Liga,2019,Braga,58.23021,0.0209
Portugal: Primeira Liga,2019,Guimaraes,51.10538,0.00455
Portugal: Primeira Liga,2019,Rio Ave,46.46531,0.0023
Portugal: Primeira Liga,2019,Desportivo Aves,46.36462,0.00125
Portugal: Primeira Liga,2019,Portimonense,46.06131,0.00215
Portugal: Primeira Liga,2019,Boavista,44.73991,0.00185
Portugal: Primeira Liga,2019,Moreirense,44.43504,0.0012
Portugal: Primeira Liga,2019,Santa Clara,43.40914,0.0013
Portugal: Primeira Liga,2019,Famalicao,42.8106,0.00095
Portugal: Primeira Liga,2019,Vitoria Setubal,42.54202,0.0006
Portugal: Primeira Liga,2019,Pacos Ferreira,42.06756,0.00045
Portugal: Primeira Liga,2019,Gil Vicente,41.90078,0.00075
Portugal: Primeira Liga,2019,Belenenses,40.65773,0.00045
Portugal: Primeira Liga,2019,Tondela,39.95089,0.00035
Portugal: Primeira Liga,2019,Maritimo,38.27841,0.0002
Portugal: Primeira Liga,2018,FC Porto,79.28526,0.50235
Portugal: Primeira Liga,2018,Benfica,76.72673,0.3435
Portugal: Primeira Liga,2018,Sporting CP,67.88023,0.1033
Portugal: Primeira Liga,2018,Braga,61.44156,0.03645
Portugal: Primeira Liga,2018,Guimaraes,46.86182,0.0026
Portugal: Primeira Liga,2018,Rio Ave,46.34555,0.00255
Portugal: Primeira Liga,2018,Portimonense,45.2399,0.00165
Portugal: Primeira Liga,2018,Chaves,45.10046,0.00145
Portugal: Primeira Liga,2018,Boavista,44.21378,0.0012
Portugal: Primeira Liga,2018,Belenenses,43.43237,0.00115
Portugal: Primeira Liga,2018,Santa Clara,41.95806,0.0005
Portugal: Primeira Liga,2018,Maritimo,41.74919,0.00065
Portugal: Primeira Liga,2018,Vitoria Setubal,41.68614,0.00045
Portugal: Primeira Liga,2018,C.D. Nacional,41.73297,0.00065
Portugal: Primeira Liga,2018,Feirense,41.73955,0.00025
Portugal: Primeira Liga,2018,Desportivo Aves,41.12256,0.00045
Portugal: Primeira Liga,2018,Tondela,40.78928,0.0004
Portugal: Primeira Liga,2018,Moreirense,39.78412,0.00045
Portugal: Primeira Liga,2017,Benfica,74.89079,0.46596
Portugal: Primeira Liga,2017,FC Porto,70.7252,0.28386
Portugal: Primeira Liga,2017,Sporting CP,66.81878,0.18488
Portugal: Primeira Liga,2017,Braga,52.39121,0.01982
Portugal: Primeira Liga,2017,Rio Ave,46.78156,0.00806
Portugal: Primeira Liga,2017,Guimaraes,47.29315,0.00864
Portugal: Primeira Liga,2017,Estoril Praia,46.97737,0.0075
Portugal: Primeira Liga,2017,Maritimo,46.39905,0.00666
Portugal: Primeira Liga,2017,Portimonense,41.5604,0.00288
Portugal: Primeira Liga,2017,Pacos Ferreira,41.84936,0.00268
Portugal: Primeira Liga,2017,Moreirense,41.7297,0.00206
Portugal: Primeira Liga,2017,Chaves,40.9017,0.002
Portugal: Primeira Liga,2017,Tondela,39.90379,0.00138
Portugal: Primeira Liga,2017,Belenenses,40.27859,0.0009
Portugal: Primeira Liga,2017,Boavista,40.14875,0.00094
Portugal: Primeira Liga,2017,Feirense,38.56076,0.00104
Portugal: Primeira Liga,2017,Vitoria Setubal,38.00799,0.00064
Portugal: Primeira Liga,2017,Desportivo Aves,31.79659,0.0001
Russia: Premier League,2022,Zenit St Petersburg,70.60499,0.5715
Russia: Premier League,2022,CSKA Moscow,52.56665,0.089
Russia: Premier League,2022,Sochi,51.9601,0.0891
Russia: Premier League,2022,Spartak Moscow,51.38527,0.0601
Russia: Premier League,2022,FC Krasnodar,50.6987,0.049
Russia: Premier League,2022,Dinamo Moscow,50.39861,0.04565
Russia: Premier League,2022,Lokomotiv Moscow,46.93528,0.0257
Russia: Premier League,2022,Krylia Sovetov,43.32488,0.0236
Russia: Premier League,2022,Rostov,43.58388,0.0189
Russia: Premier League,2022,Terek Grozny,41.59499,0.01075
Russia: Premier League,2022,FC Khimki,37.94157,0.00635
Russia: Premier League,2022,Ural Sverdlovsk Oblast,36.76076,0.0044
Russia: Premier League,2022,FK Nizhny Novgorod,33.65948,0.00205
Russia: Premier League,2022,Fakel Voronezh,33.33489,0.0021
Russia: Premier League,2022,Torpedo Moskow,32.2157,0.00085
Russia: Premier League,2022,Gazovik Orenburg,31.54089,0.00095
Russia: Premier League,2021,Zenit St Petersburg,71.70281,0.68145
Russia: Premier League,2021,Lokomotiv Moscow,53.76799,0.06365
Russia: Premier League,2021,Dinamo Moscow,50.27616,0.05695
Russia: Premier League,2021,Rubin Kazan,49.64339,0.04875
Russia: Premier League,2021,FC Krasnodar,55.32147,0.03995
Russia: Premier League,2021,Spartak Moscow,56.17618,0.042
Russia: Premier League,2021,CSKA Moscow,55.09148,0.03365
Russia: Premier League,2021,Sochi,48.43483,0.0211
Russia: Premier League,2021,Rostov,43.57956,0.00345
Russia: Premier League,2021,FC Khimki,39.1624,0.00275
Russia: Premier League,2021,FK Nizhny Novgorod,35.07451,0.00245
Russia: Premier League,2021,Terek Grozny,38.8813,0.00245
Russia: Premier League,2021,FC Ufa,35.51277,0.0007
Russia: Premier League,2021,Ural Sverdlovsk Oblast,35.60208,0.0004
Russia: Premier League,2021,FC Arsenal Tula,31.88704,0.0002
Russia: Premier League,2021,Krylia Sovetov,34.05815,0.0001
Russia: Premier League,2020,Zenit St Petersburg,78.68514,0.6748
Russia: Premier League,2020,CSKA Moscow,65.60758,0.1132
Russia: Premier League,2020,FC Krasnodar,65.5168,0.0889
Russia: Premier League,2020,Lokomotiv Moscow,62.31566,0.08
Russia: Premier League,2020,Spartak Moscow,58.04206,0.02365
Russia: Premier League,2020,Dinamo Moscow,50.74019,0.00685
Russia: Premier League,2020,Rostov,49.14719,0.0039
Russia: Premier League,2020,Sochi,49.65593,0.0038
Russia: Premier League,2020,FC Ufa,47.34054,0.00255
Russia: Premier League,2020,FC Arsenal Tula,46.33516,0.0003
Russia: Premier League,2020,Rubin Kazan,45.4134,0.00045
Russia: Premier League,2020,FC Tambov,42.62923,0.00045
Russia: Premier League,2020,Terek Grozny,40.9284,0.0006
Russia: Premier League,2020,Ural Sverdlovsk Oblast,41.27796,0.0001
Russia: Premier League,2020,FK Volgograd,39.47727,0.00025
Russia: Premier League,2020,FC Khimki,39.45123,0.0002
Russia: Premier League,2019,Zenit St Petersburg,73.22798,0.43905
Russia: Premier League,2019,FC Krasnodar,71.60816,0.2562
Russia: Premier League,2019,CSKA Moscow,67.35238,0.18655
Russia: Premier League,2019,Lokomotiv Moscow,63.00867,0.0641
Russia: Premier League,2019,FC Arsenal Tula,53.04795,0.01355
Russia: Premier League,2019,Rostov,50.7973,0.0107
Russia: Premier League,2019,Spartak Moscow,54.34037,0.00925
Russia: Premier League,2019,Dinamo Moscow,50.34885,0.00575
Russia: Premier League,2019,Rubin Kazan,46.88252,0.0033
Russia: Premier League,2019,Terek Grozny,48.48128,0.00465
Russia: Premier League,2019,Ural Sverdlovsk Oblast,45.96959,0.00345
Russia: Premier League,2019,FC Ufa,45.58016,0.00165
Russia: Premier League,2019,Gazovik Orenburg,47.62895,0.0011
Russia: Premier League,2019,FC Tambov,41.59735,0.00055
Russia: Premier League,2019,Krylia Sovetov,39.52638,5e-05
Russia: Premier League,2019,Sochi,40.41866,0.0001
Russia: Premier League,2018,Zenit St Petersburg,70.90225,0.33465
Russia: Premier League,2018,Spartak Moscow,68.68542,0.2319
Russia: Premier League,2018,CSKA Moscow,68.36987,0.122
Russia: Premier League,2018,FC Krasnodar,64.47305,0.11885
Russia: Premier League,2018,Lokomotiv Moscow,63.17328,0.07095
Russia: Premier League,2018,Rubin Kazan,56.45561,0.0377
Russia: Premier League,2018,Rostov,53.31654,0.03205
Russia: Premier League,2018,FC Ufa,55.06725,0.02535
Russia: Premier League,2018,Terek Grozny,50.78703,0.00955
Russia: Premier League,2018,Dinamo Moscow,49.79441,0.00535
Russia: Premier League,2018,Gazovik Orenburg,45.11996,0.00525
Russia: Premier League,2018,FC Arsenal Tula,45.88116,0.00305
Russia: Premier League,2018,Ural Sverdlovsk Oblast,44.58406,0.0013
Russia: Premier League,2018,Anzhi Makhachkala,38.26896,0.00065
Russia: Premier League,2018,Metallurg Krasnoyarsk,39.76213,0.0007
Russia: Premier League,2018,Krylia Sovetov,38.78919,0.0007
Russia: Premier League,2017,Zenit St Petersburg,68.84021,0.32338
Russia: Premier League,2017,Lokomotiv Moscow,65.40891,0.18686
Russia: Premier League,2017,CSKA Moscow,70.35455,0.15544
Russia: Premier League,2017,FC Krasnodar,62.38495,0.067
Russia: Premier League,2017,Terek Grozny,59.6962,0.06376
Russia: Premier League,2017,Spartak Moscow,62.18479,0.0528
Russia: Premier League,2017,Rostov,59.73553,0.04468
Russia: Premier League,2017,Ural Sverdlovsk Oblast,60.75344,0.04436
Russia: Premier League,2017,Rubin Kazan,58.94834,0.0343
Russia: Premier League,2017,FC Ufa,56.27641,0.02014
Russia: Premier League,2017,Dinamo Moscow,52.23604,0.00592
Russia: Premier League,2017,Anzhi Makhachkala,44.60761,0.00042
Russia: Premier League,2017,FC Arsenal Tula,43.4739,0.00042
Russia: Premier League,2017,Amkar Perm,44.4591,0.00024
Russia: Premier League,2017,FC Tosno,38.5339,0.00018
Russia: Premier League,2017,Energiya Khabarovsk,39.30838,0.0001
Scotland: Premiership,2022,Rangers,70.92051,0.5152
Scotland: Premiership,2022,Celtic,69.57815,0.46835
Scotland: Premiership,2022,Hearts,41.12898,0.00625
Scotland: Premiership,2022,Livingston,36.97925,0.0022
Scotland: Premiership,2022,Hibernian,36.54667,0.0014
Scotland: Premiership,2022,Dundee Utd,35.46766,0.00065
Scotland: Premiership,2022,Aberdeen,35.74658,0.00235
Scotland: Premiership,2022,Ross County,33.8312,0.00055
Scotland: Premiership,2022,Kilmarnock,33.76016,0.0011
Scotland: Premiership,2022,Motherwell,32.86289,0.0013
Scotland: Premiership,2022,St Mirren,31.03115,0.0004
Scotland: Premiership,2022,St Johnstone,28.18796,0.00025
Scotland: Premiership,2021,Rangers,72.83804,0.63655
Scotland: Premiership,2021,Celtic,67.35211,0.32725
Scotland: Premiership,2021,Hibernian,42.00063,0.0194
Scotland: Premiership,2021,Aberdeen,36.29945,0.00725
Scotland: Premiership,2021,Hearts,33.53527,0.00345
Scotland: Premiership,2021,Dundee Utd,32.16604,0.0013
Scotland: Premiership,2021,St Johnstone,33.60144,0.00205
Scotland: Premiership,2021,Livingston,31.99778,0.00075
Scotland: Premiership,2021,Motherwell,31.6639,0.0007
Scotland: Premiership,2021,St Mirren,30.72828,0.0007
Scotland: Premiership,2021,Dundee,29.487,0.0005
Scotland: Premiership,2021,Ross County,25.29575,0.0001
Scotland: Premiership,2020,Celtic,67.88881,0.78315
Scotland: Premiership,2020,Rangers,54.67756,0.20525
Scotland: Premiership,2020,Aberdeen,32.96813,0.005
Scotland: Premiership,2020,Motherwell,28.32904,0.00045
Scotland: Premiership,2020,Livingston,28.99271,0.0024
Scotland: Premiership,2020,Kilmarnock,28.15042,0.0009
Scotland: Premiership,2020,Hibernian,29.17223,0.00175
Scotland: Premiership,2020,Dundee Utd,25.98261,0.0006
Scotland: Premiership,2020,St Johnstone,23.70466,0.0001
Scotland: Premiership,2020,St Mirren,22.10678,0.00025
Scotland: Premiership,2020,Hamilton Academical,21.705,1e-05
Scotland: Premiership,2020,Ross County,20.45021,0.00015
Scotland: Premiership,2019,Celtic,65.61446,0.6368
Scotland: Premiership,2019,Rangers,58.75668,0.33895
Scotland: Premiership,2019,Aberdeen,36.72003,0.00645
Scotland: Premiership,2019,Kilmarnock,36.30959,0.00875
Scotland: Premiership,2019,Hibernian,33.61678,0.00735
Scotland: Premiership,2019,Ross County,26.51888,0.00045
Scotland: Premiership,2019,Hearts,28.01905,0.0003
Scotland: Premiership,2019,Motherwell,25.37317,0.00075
Scotland: Premiership,2019,Livingston,22.29419,5e-05
Scotland: Premiership,2019,St Johnstone,20.93907,5e-05
Scotland: Premiership,2019,St Mirren,21.16777,0.0001
Scotland: Premiership,2019,Hamilton Academical,15.01638,1e-05
Scotland: Premiership,2018,Celtic,59.9445,0.716
Scotland: Premiership,2018,Rangers,44.47741,0.1007
Scotland: Premiership,2018,Hibernian,41.21726,0.07605
Scotland: Premiership,2018,Aberdeen,37.7765,0.04715
Scotland: Premiership,2018,Hearts,33.25347,0.0302
Scotland: Premiership,2018,Kilmarnock,32.07592,0.0207
Scotland: Premiership,2018,St Mirren,23.93142,0.00325
Scotland: Premiership,2018,Livingston,23.76114,0.0019
Scotland: Premiership,2018,St Johnstone,23.39909,0.0025
Scotland: Premiership,2018,Motherwell,20.77418,0.0009
Scotland: Premiership,2018,Dundee,18.40778,0.0005
Scotland: Premiership,2018,Hamilton Academical,17.63534,0.00015
Scotland: Premiership,2017,Celtic,64.37819,0.7733
Scotland: Premiership,2017,Aberdeen,42.32586,0.09794
Scotland: Premiership,2017,Rangers,41.87759,0.09642
Scotland: Premiership,2017,St Johnstone,30.35291,0.01826
Scotland: Premiership,2017,Ross County,26.03039,0.00524
Scotland: Premiership,2017,Hearts,26.16749,0.00476
Scotland: Premiership,2017,Motherwell,22.01989,0.00136
Scotland: Premiership,2017,Hibernian,18.37517,0.0009
Scotland: Premiership,2017,Partick Thistle,19.28675,0.00058
Scotland: Premiership,2017,Kilmarnock,18.49648,0.00056
Scotland: Premiership,2017,Hamilton Academical,17.54228,0.0005
Scotland: Premiership,2017,Dundee,15.89891,0.00018
Spain: La Liga,2022,Real Madrid,86.19129,0.38955
Spain: La Liga,2022,Barcelona,84.43547,0.2537
Spain: La Liga,2022,Atletico Madrid,80.68322,0.11915
Spain: La Liga,2022,Villarreal,77.13883,0.0751
Spain: La Liga,2022,Real Sociedad,74.77292,0.04275
Spain: La Liga,2022,Athletic Bilbao,72.08221,0.02205
Spain: La Liga,2022,Sevilla FC,71.44877,0.02105
Spain: La Liga,2022,Real Betis,70.75422,0.02015
Spain: La Liga,2022,Celta Vigo,69.06173,0.01415
Spain: La Liga,2022,Valencia,68.04376,0.01235
Spain: La Liga,2022,Getafe,65.51058,0.00555
Spain: La Liga,2022,Rayo Vallecano,63.5617,0.00475
Spain: La Liga,2022,Osasuna,63.69378,0.00365
Spain: La Liga,2022,Cadiz,62.62369,0.0036
Spain: La Liga,2022,Almeria,60.40688,0.00295
Spain: La Liga,2022,Real Valladolid,59.79914,0.00235
Spain: La Liga,2022,Espanyol,59.71765,0.0018
Spain: La Liga,2022,Elche,59.59272,0.002
Spain: La Liga,2022,Girona FC,58.3492,0.0019
Spain: La Liga,2022,Mallorca,57.57924,0.00145
Spain: La Liga,2021,Barcelona,88.80576,0.42635
Spain: La Liga,2021,Real Madrid,86.82275,0.23945
Spain: La Liga,2021,Atletico Madrid,85.08161,0.1549
Spain: La Liga,2021,Sevilla FC,79.14121,0.0477
Spain: La Liga,2021,Real Sociedad,78.39458,0.04485
Spain: La Liga,2021,Villarreal,76.44533,0.0319
Spain: La Liga,2021,Real Betis,72.37629,0.01365
Spain: La Liga,2021,Athletic Bilbao,70.67806,0.00865
Spain: La Liga,2021,Celta Vigo,69.08171,0.00795
Spain: La Liga,2021,Getafe,70.8305,0.0056
Spain: La Liga,2021,Valencia,66.95983,0.0053
Spain: La Liga,2021,Osasuna,65.10652,0.0027
Spain: La Liga,2021,Alavés,63.98402,0.00195
Spain: La Liga,2021,Levante,63.18247,0.002
Spain: La Liga,2021,Espanyol,62.87218,0.00165
Spain: La Liga,2021,Mallorca,61.55457,0.00215
Spain: La Liga,2021,Granada,61.46284,0.0017
Spain: La Liga,2021,Rayo Vallecano,60.73247,0.0009
Spain: La Liga,2021,Elche,58.76507,0.00025
Spain: La Liga,2021,Cadiz,56.59249,0.0004
Spain: La Liga,2020,Barcelona,90.13767,0.44855
Spain: La Liga,2020,Real Madrid,89.05232,0.29405
Spain: La Liga,2020,Atletico Madrid,86.32131,0.1319
Spain: La Liga,2020,Sevilla FC,80.02943,0.03515
Spain: La Liga,2020,Villarreal,75.77213,0.02125
Spain: La Liga,2020,Real Sociedad,76.50101,0.0209
Spain: La Liga,2020,Getafe,74.01478,0.0084
Spain: La Liga,2020,Granada,72.52013,0.0071
Spain: La Liga,2020,Real Betis,71.68727,0.0084
Spain: La Liga,2020,Valencia,68.93103,0.0033
Spain: La Liga,2020,Celta Vigo,69.21172,0.004
Spain: La Liga,2020,Osasuna,68.59768,0.00355
Spain: La Liga,2020,Athletic Bilbao,67.85287,0.0032
Spain: La Liga,2020,Eibar,67.38986,0.00335
Spain: La Liga,2020,Levante,65.78754,0.0018
Spain: La Liga,2020,Real Valladolid,65.12248,0.0012
Spain: La Liga,2020,SD Huesca,63.7078,0.0017
Spain: La Liga,2020,Cadiz,63.41008,0.0008
Spain: La Liga,2020,Alavés,63.13836,0.0007
Spain: La Liga,2020,Elche,62.75895,0.0007
Spain: La Liga,2019,Barcelona,91.17976,0.5904
Spain: La Liga,2019,Real Madrid,85.18471,0.1867
Spain: La Liga,2019,Atletico Madrid,83.24435,0.08095
Spain: La Liga,2019,Valencia,77.76836,0.0346
Spain: La Liga,2019,Sevilla FC,74.82107,0.01845
Spain: La Liga,2019,Real Sociedad,73.50535,0.0119
Spain: La Liga,2019,Getafe,73.66246,0.0117
Spain: La Liga,2019,Eibar,73.20549,0.01025
Spain: La Liga,2019,Athletic Bilbao,73.34338,0.01015
Spain: La Liga,2019,Real Betis,72.06434,0.00975
Spain: La Liga,2019,Villarreal,71.24481,0.00955
Spain: La Liga,2019,Espanyol,70.11892,0.00725
Spain: La Liga,2019,Leganes,70.38101,0.0047
Spain: La Liga,2019,Celta Vigo,67.73297,0.00375
Spain: La Liga,2019,Levante,64.97347,0.0022
Spain: La Liga,2019,Alavés,65.91579,0.00225
Spain: La Liga,2019,Osasuna,64.13114,0.0015
Spain: La Liga,2019,Real Valladolid,64.25577,0.00125
Spain: La Liga,2019,Granada,63.83191,0.001
Spain: La Liga,2019,Mallorca,63.72618,0.0017
Spain: La Liga,2018,Barcelona,91.97346,0.4327
Spain: La Liga,2018,Real Madrid,91.32953,0.4059
Spain: La Liga,2018,Atletico Madrid,87.07924,0.076
Spain: La Liga,2018,Valencia,79.0351,0.0147
Spain: La Liga,2018,Sevilla FC,78.2425,0.0141
Spain: La Liga,2018,Real Sociedad,78.15388,0.01415
Spain: La Liga,2018,Villarreal,75.0151,0.0065
Spain: La Liga,2018,Real Betis,74.55474,0.005
Spain: La Liga,2018,Athletic Bilbao,75.11218,0.00485
Spain: La Liga,2018,Eibar,75.5767,0.0039
Spain: La Liga,2018,Getafe,75.66488,0.0042
Spain: La Liga,2018,Celta Vigo,73.1077,0.0049
Spain: La Liga,2018,Espanyol,74.28506,0.0031
Spain: La Liga,2018,Girona FC,72.48768,0.00285
Spain: La Liga,2018,Leganes,71.24047,0.0016
Spain: La Liga,2018,Alavés,70.10567,0.00105
Spain: La Liga,2018,Levante,67.87623,0.00145
Spain: La Liga,2018,SD Huesca,68.70139,0.00105
Spain: La Liga,2018,Rayo Vallecano,68.5125,0.0009
Spain: La Liga,2018,Real Valladolid,68.1678,0.0011
Spain: La Liga,2017,Real Madrid,93.21888,0.49846
Spain: La Liga,2017,Barcelona,92.51213,0.40952
Spain: La Liga,2017,Atletico Madrid,83.11959,0.04018
Spain: La Liga,2017,Athletic Bilbao,76.79499,0.01134
Spain: La Liga,2017,Sevilla FC,76.5202,0.01062
Spain: La Liga,2017,Villarreal,75.006,0.00722
Spain: La Liga,2017,Real Sociedad,73.23923,0.00512
Spain: La Liga,2017,Valencia,70.74428,0.00306
